"dep_delay","arr_delay","air_time","origin","dest","carrier","month","day","hour"
3,-8,80,"JFK","DTW","9E",10,6,8
30,47,77,"LGA","CLT","MQ",6,19,13
-3,-24,126,"EWR","TPA","UA",6,28,10
-2,-26,348,"EWR","LAX","AA",1,17,18
-6,-26,32,"LGA","BOS","US",6,26,20
25,12,110,"LGA","BNA","WN",7,3,18
-3,8,52,"EWR","DCA","EV",3,26,13
-2,-18,143,"EWR","TPA","UA",1,19,11
-1,-17,84,"LGA","CLT","US",8,7,17
-5,-19,160,"JFK","FLL","AA",2,6,15
3,1,53,"EWR","BTV","EV",12,18,11
7,-3,341,"JFK","LAX","DL",11,26,12
8,-4,137,"EWR","MCO","UA",9,18,14
2,-19,143,"EWR","TPA","UA",3,31,19
92,80,44,"EWR","BOS","B6",7,22,8
-4,-36,286,"JFK","LAS","DL",10,8,10
1,-35,337,"JFK","SFO","VX",8,21,18
-3,-3,77,"JFK","RDU","MQ",11,28,8
-7,1,152,"LGA","MSP","MQ",10,20,12
8,136,140,"LGA","ORD","UA",12,8,16
0,-24,86,"LGA","CLT","EV",7,2,9
-5,-4,102,"LGA","CVG","EV",4,20,12
-3,-18,41,"EWR","BOS","EV",4,7,15
-5,-21,66,"EWR","CLE","UA",2,19,20
-5,-11,219,"LGA","DFW","AA",2,2,13
40,55,171,"JFK","PBI","B6",11,27,16
-8,-12,41,"LGA","BOS","US",2,12,8
-7,-29,152,"LGA","MIA","DL",3,28,19
6,-15,118,"JFK","JAX","B6",10,27,14
-9,-23,42,"JFK","BOS","B6",11,16,20
-5,-24,67,"EWR","CLE","UA",1,3,18
3,-1,65,"JFK","RDU","9E",10,12,8
-3,-6,89,"LGA","CLE","MQ",1,1,11
-3,-45,259,"JFK","SLC","DL",3,1,12
-1,-36,138,"LGA","PBI","DL",9,15,11
18,-6,202,"EWR","AUS","UA",10,6,20
13,55,124,"EWR","ORD","UA",12,14,13
-8,-23,47,"LGA","IAD","EV",9,25,19
20,46,220,"JFK","HOU","B6",8,13,14
-2,-11,39,"EWR","DCA","EV",6,20,6
61,55,139,"LGA","TPA","DL",5,19,19
3,-4,100,"LGA","ATL","DL",10,11,14
3,-13,104,"LGA","ATL","DL",7,18,12
-5,-16,54,"EWR","RIC","EV",8,13,20
-2,13,353,"JFK","SFO","UA",4,2,17
8,-10,139,"EWR","MEM","EV",7,2,13
-2,-19,76,"EWR","CLT","US",11,13,5
-7,-3,320,"JFK","LAX","B6",10,9,11
5,-1,86,"EWR","GRR","EV",8,29,16
27,40,211,"JFK","HOU","B6",5,22,8
-2,-1,47,"JFK","DCA","MQ",8,19,11
3,-27,309,"EWR","SEA","UA",3,24,17
-6,-32,176,"LGA","DFW","AA",7,14,17
35,39,296,"JFK","PHX","US",7,20,16
-11,-19,104,"EWR","SAV","EV",6,23,9
-4,-19,198,"JFK","SJU","B6",9,17,21
-5,-8,57,"JFK","BUF","B6",10,5,10
21,-5,105,"EWR","ORD","UA",12,1,23
-9,-27,94,"EWR","CVG","EV",11,21,13
-8,-5,205,"EWR","IAH","UA",10,17,11
1,-4,63,"LGA","RDU","MQ",7,18,16
19,3,304,"JFK","LAS","B6",2,15,9
-7,-38,144,"EWR","MCI","EV",8,30,8
-7,-3,146,"JFK","TPA","B6",3,5,11
-2,30,239,"JFK","AUS","AA",1,29,17
-3,-33,272,"JFK","PHX","B6",9,5,20
45,22,105,"EWR","ORD","UA",8,11,19
41,39,124,"EWR","JAX","EV",7,2,11
-5,-15,85,"EWR","CLT","US",11,8,18
-10,-32,80,"LGA","DTW","DL",2,1,7
18,16,141,"JFK","PBI","B6",4,30,12
39,35,78,"LGA","CMH","MQ",2,1,11
78,8,279,"EWR","SNA","UA",7,13,18
19,11,110,"JFK","ATL","DL",5,31,6
-2,-19,102,"LGA","MKE","WN",5,7,6
72,81,163,"LGA","FLL","DL",12,21,9
5,-14,191,"LGA","DFW","AA",9,1,13
-6,-22,184,"LGA","IAH","UA",5,31,5
-1,-26,126,"EWR","MCO","UA",10,12,13
8,-5,279,"EWR","SLC","DL",12,13,17
50,44,103,"EWR","ATL","DL",6,4,15
-10,1,128,"JFK","ORD","9E",10,18,8
65,58,59,"JFK","BUF","B6",7,8,18
-7,-38,593,"JFK","HNL","HA",9,7,10
9,19,98,"EWR","ORD","UA",7,17,15
-6,-2,139,"LGA","MSP","DL",5,9,8
21,0,49,"JFK","PWM","B6",7,30,17
98,152,153,"EWR","MCI","EV",7,1,12
-11,-7,87,"JFK","CLT","US",5,5,10
21,-4,145,"LGA","FLL","B6",2,18,10
-1,48,373,"JFK","LAX","UA",4,17,15
-5,-7,330,"JFK","LAX","DL",2,5,7
-1,5,121,"EWR","MSN","EV",7,18,14
-1,-18,193,"EWR","IAH","UA",11,6,21
-5,-20,80,"EWR","CLT","EV",10,15,9
-1,-11,86,"LGA","DTW","DL",11,11,6
-1,1,166,"EWR","MSP","EV",4,15,13
-6,-16,37,"LGA","BOS","US",1,20,12
-6,-27,139,"JFK","MIA","AA",9,30,9
23,-6,148,"EWR","PBI","UA",12,20,8
9,-5,83,"LGA","CLT","MQ",3,14,13
-13,-22,93,"EWR","GRR","EV",10,8,7
-2,-20,100,"LGA","ATL","DL",10,2,11
42,30,82,"LGA","DTW","DL",4,19,18
-4,-13,116,"LGA","ATL","DL",12,19,18
28,38,51,"LGA","DCA","US",10,10,15
1,21,149,"JFK","MIA","AA",8,11,17
-14,-3,60,"LGA","CAK","FL",9,24,10
3,6,140,"JFK","PBI","B6",4,18,16
-6,-14,239,"JFK","DEN","B6",11,28,21
-9,-30,152,"LGA","FLL","DL",11,6,13
-6,-38,52,"LGA","PIT","DL",5,1,19
0,17,170,"JFK","TPA","B6",12,24,6
1,6,154,"JFK","MIA","AA",6,19,15
-4,12,154,"LGA","MIA","AA",3,23,7
-8,11,119,"EWR","MKE","EV",4,15,15
0,-2,158,"EWR","TPA","UA",2,22,16
0,9,124,"LGA","ATL","FL",8,16,19
-4,-21,151,"LGA","MSP","DL",4,4,6
23,11,274,"JFK","SLC","DL",6,15,19
-2,-6,150,"JFK","FLL","DL",7,28,8
105,88,92,"LGA","CHS","EV",6,4,9
93,104,141,"JFK","MCO","B6",4,24,19
-1,-23,111,"EWR","ATL","DL",1,4,17
-5,-24,146,"LGA","RSW","9E",9,27,8
-6,-22,136,"LGA","MEM","DL",3,14,11
7,7,108,"LGA","ATL","FL",10,9,14
26,28,63,"LGA","RDU","MQ",6,11,13
-3,3,68,"LGA","CAK","FL",4,11,14
10,14,120,"EWR","MKE","EV",1,28,15
-2,10,110,"LGA","ORD","AA",8,1,8
-5,7,209,"JFK","STT","AA",6,1,7
-1,6,93,"EWR","CLT","EV",10,20,12
86,79,109,"EWR","MDW","WN",10,28,15
-7,-32,76,"EWR","CLT","EV",5,21,6
20,24,138,"JFK","PBI","B6",7,3,6
21,30,104,"EWR","ATL","DL",5,17,18
-3,-17,135,"LGA","MCO","DL",9,14,7
-6,-23,344,"JFK","SFO","UA",4,29,6
-4,-33,349,"JFK","LAX","VX",2,18,16
37,56,173,"JFK","RSW","B6",12,17,15
-1,-23,219,"EWR","DEN","UA",1,3,11
-13,14,98,"LGA","DTW","MQ",2,20,16
0,-29,314,"EWR","SNA","UA",8,28,12
-3,-12,166,"JFK","MSY","9E",8,14,8
-8,-9,108,"LGA","ATL","MQ",9,18,6
-6,-15,47,"LGA","DCA","US",10,27,13
24,30,129,"LGA","ORD","UA",11,11,13
31,32,106,"EWR","BNA","EV",5,28,18
-1,-30,152,"JFK","FLL","DL",3,22,19
-7,-22,161,"LGA","MIA","AA",2,28,13
-10,-9,42,"EWR","BOS","B6",10,25,6
-3,-24,201,"EWR","AUS","WN",7,5,9
46,48,73,"JFK","PIT","9E",11,28,7
22,36,135,"JFK","JAX","B6",2,28,14
89,49,109,"LGA","ORD","UA",8,19,15
-4,-14,125,"LGA","ORD","AA",6,5,15
8,-23,81,"JFK","CVG","9E",5,6,19
-1,89,373,"JFK","SFO","DL",7,28,16
11,0,141,"LGA","PBI","B6",12,22,7
-6,-18,93,"EWR","GRR","EV",9,22,20
-2,26,72,"LGA","RDU","MQ",3,7,19
-7,-16,105,"LGA","ORD","UA",8,30,6
5,-18,335,"EWR","PDX","UA",11,13,18
29,63,160,"LGA","MIA","DL",5,6,11
-3,-29,109,"EWR","MDW","WN",11,3,7
-2,-1,344,"JFK","SAN","DL",10,23,18
18,66,332,"EWR","LAX","UA",5,22,18
-2,-1,109,"LGA","BNA","MQ",7,24,8
-7,-24,135,"JFK","FLL","B6",8,27,16
12,34,168,"JFK","FLL","B6",2,13,20
-5,-20,131,"EWR","MCO","UA",4,15,13
-6,-29,212,"JFK","AUS","B6",3,6,20
-8,-22,85,"EWR","CHS","EV",9,5,7
21,10,145,"JFK","MIA","DL",6,9,18
-3,-22,58,"EWR","PIT","EV",4,28,10
-3,19,375,"JFK","SFO","DL",11,4,7
27,33,49,"LGA","DCA","US",12,12,11
18,-15,278,"JFK","LAS","B6",8,25,21
1,-15,108,"LGA","BNA","WN",2,17,18
10,6,322,"JFK","LAS","DL",12,30,14
26,33,65,"JFK","RDU","9E",5,30,19
-3,2,66,"EWR","CLE","UA",2,5,20
-6,-1,75,"LGA","CMH","MQ",7,25,19
4,-10,39,"LGA","DCA","US",12,18,19
-7,-21,132,"LGA","MSP","MQ",7,17,6
1,-1,38,"EWR","DCA","EV",4,15,16
-9,5,57,"LGA","DCA","US",1,15,20
-6,-7,48,"EWR","BTV","EV",6,16,13
33,30,116,"EWR","BNA","EV",11,4,17
-6,-26,75,"LGA","CLT","US",6,1,9
-11,-28,138,"LGA","MSP","MQ",8,15,18
36,22,68,"LGA","RDU","MQ",4,19,12
-1,15,123,"JFK","ATL","DL",10,22,6
0,0,219,"LGA","DEN","F9",1,3,8
-4,-14,333,"EWR","PDX","UA",8,29,8
-6,-12,153,"LGA","MIA","AA",2,21,6
-5,-28,312,"JFK","LAX","AA",5,8,12
-2,20,113,"LGA","BNA","MQ",11,4,18
-2,2,204,"JFK","IAH","AA",4,17,17
-3,-39,220,"JFK","DEN","DL",11,26,19
-3,33,74,"JFK","RDU","MQ",11,12,7
46,39,163,"JFK","RSW","B6",4,11,16
-14,-33,155,"LGA","MIA","AA",8,24,20
-5,2,167,"LGA","FLL","DL",2,12,11
-13,4,171,"EWR","FLL","B6",2,14,21
-3,-6,141,"LGA","MEM","DL",7,31,6
-10,-18,32,"LGA","PHL","US",10,2,6
-4,-13,65,"EWR","RDU","EV",12,1,6
6,18,51,"LGA","PHL","US",11,1,15
-4,-8,45,"LGA","DCA","US",3,27,11
6,5,146,"EWR","MCO","UA",3,19,13
70,64,55,"EWR","RIC","EV",10,10,13
-5,-23,314,"JFK","LAX","AA",7,27,9
7,12,86,"LGA","RDU","MQ",1,17,15
-9,-17,47,"JFK","ROC","B6",10,3,22
-7,-28,24,"EWR","BDL","EV",9,24,7
-2,-7,192,"JFK","SJU","DL",2,19,17
15,38,344,"EWR","SEA","UA",11,1,15
-3,-26,193,"JFK","STT","AA",8,4,8
-11,-4,157,"LGA","MIA","AA",4,23,7
0,1,325,"EWR","LAX","UA",1,8,18
68,104,146,"EWR","STL","EV",1,31,17
7,-4,40,"EWR","BOS","UA",2,19,12
16,-1,129,"EWR","MCO","UA",3,7,14
-10,-40,327,"JFK","OAK","B6",6,6,17
-6,-5,99,"EWR","DTW","EV",1,14,17
3,8,58,"LGA","IAD","EV",1,24,6
-4,-14,36,"EWR","PHL","EV",1,12,16
-3,-11,304,"EWR","PHX","UA",11,26,12
-4,-9,132,"LGA","JAX","9E",12,8,8
-1,-25,38,"JFK","BWI","9E",7,15,14
-2,-43,284,"JFK","LAS","B6",4,29,18
-2,-2,342,"JFK","SFO","UA",10,4,12
19,1,177,"EWR","MSY","WN",10,24,18
-3,3,166,"EWR","MSP","EV",9,9,6
-9,14,91,"JFK","CLT","US",2,5,8
-6,-24,78,"LGA","CLT","US",7,18,8
-1,-25,46,"JFK","IAD","9E",11,12,19
-5,-18,44,"EWR","BTV","EV",3,27,8
-2,-21,110,"LGA","ATL","DL",5,5,6
35,31,31,"EWR","PVD","EV",12,19,11
79,52,52,"JFK","BUF","9E",11,21,18
12,20,160,"EWR","MSY","EV",7,23,15
5,-1,38,"JFK","SYR","B6",3,26,22
-5,-6,347,"JFK","LAX","DL",1,26,15
0,-14,103,"EWR","ATL","DL",5,6,14
2,3,49,"JFK","PWM","B6",11,15,9
-2,-20,140,"JFK","FLL","B6",10,29,6
79,100,166,"EWR","FLL","B6",12,15,21
-2,10,60,"LGA","PIT","EV",11,4,15
-1,-15,343,"JFK","LAX","AA",12,13,13
39,27,244,"JFK","SLC","DL",7,17,15
1,-4,112,"EWR","MDW","WN",4,7,7
-2,-8,42,"JFK","BOS","B6",8,20,13
-1,-12,145,"JFK","RSW","B6",9,8,15
22,29,70,"EWR","RDU","EV",12,15,16
-5,22,302,"JFK","LAS","DL",8,12,10
-6,-16,369,"JFK","SFO","DL",11,15,17
-5,-14,123,"JFK","MCO","AA",6,12,7
-5,-1,153,"JFK","TPA","B6",3,11,20
-8,-17,79,"EWR","CLT","US",7,21,10
0,-6,152,"LGA","MEM","DL",1,8,16
20,5,88,"EWR","DAY","EV",11,18,16
-6,-8,138,"LGA","TPA","B6",6,16,7
-6,-26,134,"EWR","MCO","B6",11,24,9
-5,-8,81,"LGA","DTW","MQ",8,7,20
-4,19,228,"JFK","HOU","B6",10,18,13
45,53,75,"JFK","RDU","MQ",5,12,19
-4,-25,326,"JFK","SFO","UA",9,3,8
-11,-30,90,"LGA","CLT","EV",10,21,12
-7,-27,33,"LGA","BOS","US",4,9,14
-5,30,367,"JFK","LAX","AA",4,1,16
118,116,106,"LGA","BNA","MQ",8,28,18
9,-9,131,"JFK","PBI","B6",9,18,18
-2,-6,193,"LGA","DFW","AA",6,4,12
100,127,118,"EWR","SDF","EV",4,18,21
9,-7,38,"JFK","BOS","B6",5,24,13
-3,-2,150,"EWR","TPA","UA",10,20,8
-7,-30,107,"JFK","JAX","B6",5,14,14
-3,-11,106,"EWR","BNA","WN",5,13,13
-8,-14,202,"JFK","SJU","AA",6,8,6
4,19,93,"EWR","CLT","EV",9,12,15
-4,-4,48,"EWR","BTV","EV",2,1,21
-3,2,38,"LGA","BOS","US",4,9,13
-6,-8,37,"JFK","BWI","MQ",3,27,18
-10,-17,157,"LGA","TPA","DL",1,9,8
12,31,81,"LGA","GSP","9E",11,13,19
-5,-12,141,"LGA","MCO","DL",6,10,9
19,54,38,"JFK","PHL","9E",5,8,13
3,-8,32,"EWR","ALB","EV",3,24,13
-7,-5,75,"LGA","CLE","UA",1,14,15
5,27,368,"JFK","LAX","B6",10,28,9
-5,-11,37,"LGA","BOS","US",4,1,12
0,-7,82,"JFK","CLT","US",8,24,8
-3,4,148,"JFK","MCI","9E",7,25,17
-10,-29,104,"EWR","ATL","DL",1,11,18
31,7,150,"JFK","MIA","AA",11,25,9
-3,-15,48,"EWR","PWM","EV",6,5,19
20,26,308,"JFK","LAS","B6",6,13,11
-7,-14,126,"EWR","ORD","MQ",1,20,12
-3,-4,51,"LGA","IAD","YV",6,6,16
6,6,162,"LGA","RSW","B6",12,6,13
4,4,242,"JFK","DEN","B6",10,17,21
0,9,285,"EWR","PHX","UA",8,14,12
-3,16,169,"JFK","FLL","AA",1,17,15
-4,16,144,"JFK","MCO","B6",2,5,6
27,21,55,"EWR","PIT","EV",2,17,12
13,18,121,"LGA","ATL","FL",12,3,11
30,18,68,"EWR","CMH","EV",5,9,12
-1,-16,78,"JFK","RDU","9E",12,30,8
0,-12,289,"JFK","LAS","DL",9,15,19
7,31,127,"JFK","MCO","DL",10,6,19
-9,-24,336,"JFK","LAX","AA",1,13,15
-4,-9,44,"LGA","IAD","9E",9,24,8
-6,19,131,"EWR","ATL","DL",4,4,18
-12,-18,127,"EWR","MCO","B6",6,5,13
-6,-30,130,"LGA","TPA","DL",8,25,8
-4,-11,125,"JFK","MCO","B6",5,26,16
4,2,614,"EWR","HNL","UA",9,22,13
-1,-13,147,"JFK","MCO","B6",1,20,9
-3,-14,148,"LGA","PBI","DL",1,18,19
10,10,52,"EWR","PIT","EV",10,31,6
-6,2,78,"JFK","RDU","B6",2,5,9
-6,-19,45,"JFK","DCA","MQ",11,24,17
-5,-15,37,"EWR","BOS","B6",3,29,12
-2,-2,113,"EWR","ORD","UA",5,27,13
30,1,279,"JFK","LAS","DL",9,8,17
-5,-13,66,"LGA","CAK","FL",4,7,14
-3,-26,208,"EWR","DEN","UA",5,2,18
-5,0,54,"EWR","RIC","EV",11,11,17
-5,-8,171,"EWR","RSW","UA",3,1,15
1,-20,319,"EWR","LAX","UA",5,22,15
12,-20,37,"EWR","BOS","UA",3,23,19
-4,0,334,"EWR","LAX","UA",4,21,8
-2,10,344,"JFK","LAX","VX",11,6,20
-4,-20,140,"LGA","TPA","B6",10,6,7
-6,28,89,"LGA","CLT","US",4,26,9
-5,-3,231,"EWR","DEN","UA",7,28,8
-6,-17,123,"LGA","ATL","DL",1,20,12
-5,-3,154,"EWR","STL","EV",1,17,14
81,105,64,"EWR","CLE","UA",7,18,14
-4,-8,80,"JFK","RDU","MQ",3,13,8
-2,-20,28,"JFK","PHL","9E",1,27,20
-6,-5,119,"EWR","ATL","DL",3,17,11
-14,-7,153,"LGA","FLL","B6",7,17,9
-7,-3,154,"EWR","RSW","B6",5,9,8
8,-14,155,"LGA","MIA","DL",12,5,18
11,11,100,"LGA","ATL","DL",5,26,11
5,-5,219,"LGA","DEN","F9",10,11,13
-10,-17,141,"LGA","FLL","B6",8,24,21
1,-14,179,"EWR","IAH","UA",7,23,17
-4,4,53,"EWR","BUF","EV",2,13,6
34,71,91,"LGA","RDU","MQ",8,28,13
0,0,231,"LGA","DEN","WN",12,25,16
51,41,107,"EWR","MDW","WN",6,19,20
3,13,220,"EWR","STT","UA",8,10,9
2,3,123,"LGA","ATL","FL",5,12,16
-10,-6,52,"JFK","BUF","B6",8,17,7
8,18,103,"EWR","MDW","WN",5,29,20
-11,2,53,"JFK","ORF","9E",3,16,14
-8,-18,44,"JFK","PWM","B6",12,7,22
-10,-8,76,"LGA","CLE","MQ",4,2,8
-4,-1,102,"EWR","ATL","DL",6,26,10
-7,0,74,"JFK","PIT","9E",11,12,7
114,127,335,"JFK","LGB","B6",8,11,18
-3,-29,139,"EWR","FLL","B6",7,20,9
-6,-9,36,"JFK","MVY","B6",6,20,13
6,-6,78,"LGA","CMH","MQ",2,26,18
83,45,135,"JFK","RSW","B6",3,8,19
-1,18,295,"EWR","PHX","US",6,16,10
-9,-16,155,"LGA","FLL","B6",5,7,10
92,95,338,"JFK","SFO","UA",6,25,10
-2,-29,299,"EWR","SEA","UA",7,13,8
8,-26,113,"JFK","ORD","AA",5,5,17
-6,-10,112,"EWR","ATL","DL",10,7,11
19,-6,155,"JFK","MIA","AA",10,21,17
2,0,368,"EWR","SFO","UA",2,5,11
1,-13,137,"LGA","FLL","B6",9,30,10
96,88,49,"EWR","RIC","EV",2,25,21
-2,-21,285,"JFK","PHX","US",4,11,15
3,-12,134,"EWR","PBI","B6",3,7,10
-11,-32,63,"LGA","CLE","MQ",5,5,8
2,-42,141,"JFK","MIA","DL",1,11,18
47,86,41,"LGA","PHL","US",12,6,15
22,13,95,"EWR","SDF","EV",5,2,21
2,26,313,"EWR","LAX","UA",8,5,18
-1,7,37,"JFK","BOS","DL",9,24,14
8,-21,333,"EWR","SFO","UA",9,8,8
94,105,60,"JFK","DCA","MQ",11,27,11
-4,-10,138,"EWR","MEM","EV",7,3,8
5,31,389,"JFK","SFO","VX",4,7,18
-6,-6,71,"LGA","RDU","MQ",6,10,8
-5,-14,69,"EWR","RDU","EV",1,20,15
28,30,145,"EWR","DSM","EV",5,16,19
-8,-6,130,"EWR","ORD","UA",2,6,16
6,-14,129,"JFK","MCO","DL",3,4,11
-10,-2,54,"EWR","ORF","EV",6,6,8
-5,-31,338,"JFK","LAX","AA",2,18,7
-17,3,43,"JFK","IAD","EV",2,10,10
-4,6,338,"JFK","LAX","AA",11,10,16
17,5,199,"JFK","AUS","AA",7,15,17
-4,-23,101,"EWR","ATL","EV",8,26,10
-5,-22,144,"EWR","MIA","AA",8,20,11
0,2,49,"JFK","ROC","B6",9,17,14
-2,-3,85,"LGA","DTW","DL",8,14,14
0,-1,76,"LGA","CLE","MQ",9,16,8
30,21,90,"JFK","DTW","9E",12,17,16
-6,-22,340,"JFK","LAX","DL",1,1,15
-5,-6,121,"LGA","ATL","DL",1,29,15
21,36,260,"LGA","DEN","F9",12,3,17
-6,-18,156,"EWR","MSP","EV",5,15,6
-5,-31,81,"JFK","CLT","B6",9,4,17
-3,-8,190,"EWR","MSY","EV",2,26,13
-3,-20,285,"EWR","PHX","US",4,6,13
48,50,143,"LGA","MSP","DL",10,11,11
1,-6,73,"LGA","CLE","MQ",4,1,11
0,-14,104,"LGA","ATL","DL",8,2,20
-6,-17,61,"JFK","BUF","B6",10,29,18
22,30,131,"LGA","MKE","WN",12,20,9
19,36,105,"EWR","ATL","EV",5,28,19
0,-7,110,"LGA","ATL","MQ",1,24,6
-8,-31,147,"JFK","MSP","9E",11,2,8
42,17,136,"LGA","PBI","DL",8,4,7
-2,-2,358,"JFK","BUR","B6",1,23,16
-4,-32,116,"JFK","JAX","9E",5,7,19
-3,6,171,"JFK","FLL","B6",6,11,14
4,-2,133,"EWR","MCO","UA",11,4,19
-1,-16,228,"LGA","DEN","UA",10,22,15
4,2,51,"LGA","DCA","US",12,16,15
14,-2,352,"EWR","SFO","UA",2,23,20
30,20,56,"JFK","BUF","B6",4,25,14
-8,-14,175,"LGA","DFW","AA",6,21,12
-5,-33,118,"LGA","BNA","9E",12,26,16
0,-19,100,"EWR","ORD","UA",10,24,15
1,0,180,"JFK","FLL","DL",1,5,15
44,44,41,"JFK","SYR","B6",12,23,22
-7,-3,123,"LGA","ATL","MQ",1,23,16
1,-11,37,"EWR","BOS","UA",6,20,8
15,0,142,"EWR","PBI","UA",1,25,11
-3,-13,185,"EWR","IAH","UA",5,4,12
-2,9,129,"LGA","ORD","AA",2,12,14
9,0,82,"EWR","CLT","US",3,1,15
-1,2,344,"JFK","SAN","AA",12,11,17
-6,-19,89,"LGA","DTW","DL",2,26,18
8,27,134,"LGA","ATL","FL",12,22,14
-2,-14,38,"JFK","BOS","B6",3,28,14
6,0,250,"EWR","BZN","UA",8,10,8
-7,-10,78,"LGA","CLT","US",8,8,12
0,-19,115,"EWR","ORD","UA",3,5,7
-7,-15,42,"LGA","DCA","US",4,28,18
-6,-17,83,"LGA","CLT","US",11,15,14
-6,6,104,"EWR","ORD","MQ",8,24,7
-5,-7,115,"EWR","SAV","EV",10,19,10
-6,-23,149,"LGA","SRQ","9E",10,6,11
-4,5,326,"EWR","LAX","UA",9,17,7
-5,3,72,"JFK","RDU","9E",1,13,8
-7,-15,52,"LGA","ORF","EV",10,16,15
-9,-27,148,"EWR","MSP","EV",3,5,6
-10,-9,92,"EWR","GRR","EV",3,31,15
-8,-24,124,"LGA","MCO","B6",4,10,17
-4,-44,332,"JFK","LAX","B6",2,6,7
13,-8,229,"EWR","DEN","UA",3,24,8
-9,-5,49,"EWR","RIC","EV",9,6,19
-2,-15,94,"EWR","CVG","EV",5,24,6
15,8,318,"JFK","BUR","B6",6,12,17
5,-14,281,"EWR","LAS","UA",9,29,7
60,64,50,"JFK","IAD","EV",3,22,13
-6,-26,195,"EWR","DFW","AA",3,28,9
31,33,215,"LGA","IAH","UA",1,20,18
10,-4,54,"JFK","BUF","9E",5,20,14
89,96,149,"LGA","FLL","B6",6,28,14
5,-10,45,"JFK","IAD","9E",6,3,19
3,15,113,"EWR","SDF","EV",4,21,15
-8,-26,85,"JFK","CLT","US",12,28,12
5,11,59,"JFK","IAD","EV",1,23,13
-1,1,55,"JFK","PWM","B6",9,16,22
-3,17,72,"JFK","DCA","9E",11,1,8
14,8,116,"EWR","MDW","WN",4,3,12
-4,-10,46,"JFK","BTV","B6",3,13,22
2,-31,116,"EWR","STL","EV",5,7,9
-4,-6,126,"LGA","ATL","DL",4,14,6
-4,-15,41,"JFK","DCA","MQ",9,15,7
-1,-10,102,"LGA","ATL","DL",9,6,19
-4,-43,122,"LGA","MCO","DL",6,1,8
-3,2,231,"JFK","AUS","DL",10,22,17
-6,-15,90,"EWR","DTW","EV",2,14,7
-3,-2,155,"JFK","FLL","B6",2,26,6
-1,3,325,"JFK","SAN","DL",8,12,8
14,5,332,"JFK","LGB","B6",9,19,13
0,-2,85,"EWR","CLT","EV",6,26,6
-3,13,341,"JFK","LAS","DL",12,9,14
-8,-25,77,"LGA","CLT","MQ",4,29,21
1,-33,259,"EWR","PHX","US",9,7,13
-8,-9,129,"LGA","STL","AA",10,15,14
-5,-5,52,"JFK","DCA","9E",10,26,8
-12,-55,309,"JFK","LAX","UA",1,4,11
-3,-17,123,"LGA","ORD","AA",2,6,11
-2,-35,331,"EWR","SFO","UA",9,5,16
-6,-28,139,"JFK","FLL","B6",9,21,14
-3,-13,153,"LGA","MIA","AA",9,22,8
9,0,320,"EWR","LAX","UA",8,6,7
-6,-29,119,"JFK","MCO","B6",9,9,19
-7,-17,42,"JFK","IAD","EV",4,27,14
-1,2,127,"JFK","MCO","DL",9,24,16
-1,-12,145,"EWR","TPA","UA",3,21,14
-8,-13,33,"LGA","BOS","US",12,16,6
-4,-22,152,"EWR","MSP","EV",11,13,6
8,5,40,"JFK","BWI","9E",11,12,20
-6,-20,129,"EWR","MCO","UA",6,20,11
-8,-12,54,"JFK","DCA","MQ",2,12,17
80,75,144,"EWR","MSP","EV",2,11,18
-7,-24,302,"EWR","LAX","AA",9,30,18
-8,-25,101,"JFK","CHS","9E",6,20,8
-7,7,122,"LGA","ATL","MQ",10,21,10
-8,-33,98,"JFK","CVG","9E",3,5,19
-4,2,120,"JFK","ATL","DL",10,17,13
15,35,51,"JFK","ROC","B6",12,14,12
-3,-16,53,"JFK","BUF","B6",3,6,6
-5,-23,156,"JFK","MIA","AA",11,23,10
-6,-25,120,"EWR","JAX","EV",11,29,10
10,19,109,"JFK","BNA","MQ",5,26,17
-5,6,106,"LGA","CLT","MQ",12,24,8
-5,-11,43,"JFK","BOS","B6",8,31,20
47,58,70,"EWR","GSO","EV",10,13,20
-4,-15,36,"JFK","BOS","AA",2,25,16
-4,-46,192,"EWR","HOU","WN",10,12,15
2,-19,70,"LGA","RDU","EV",3,14,14
-1,18,114,"JFK","ATL","DL",10,17,8
3,-15,235,"EWR","DEN","UA",12,18,8
58,66,123,"EWR","MCO","UA",8,5,17
-4,-24,135,"JFK","PBI","B6",9,23,6
12,11,40,"EWR","DCA","EV",5,12,21
-4,-18,63,"EWR","GSO","EV",10,1,7
-7,-20,83,"EWR","DTW","EV",7,18,7
30,0,325,"JFK","LAX","UA",11,14,8
-5,-27,75,"LGA","CLT","US",7,18,7
9,26,167,"LGA","FLL","B6",12,12,10
2,6,80,"EWR","GSO","EV",4,4,13
0,2,192,"LGA","DFW","AA",4,9,12
61,67,141,"JFK","MCO","B6",5,23,16
-9,-20,71,"JFK","PIT","MQ",4,10,15
-7,-26,51,"LGA","BGR","EV",12,11,21
18,59,75,"JFK","RDU","MQ",7,7,19
3,-3,164,"JFK","MIA","AA",11,15,15
-4,-1,47,"JFK","DCA","MQ",4,9,7
24,39,299,"JFK","PHX","B6",12,17,17
-7,0,97,"EWR","SAV","EV",8,29,16
-5,-13,131,"LGA","STL","AA",5,9,14
9,15,213,"EWR","IAH","UA",3,31,17
20,12,206,"LGA","DFW","AA",8,27,13
18,7,109,"EWR","ORD","MQ",8,11,15
-6,-37,204,"LGA","DFW","AA",1,22,13
35,22,165,"JFK","MIA","DL",2,20,16
