ind_id,survey_round,district_id,region_id,treated,treatment,event_phase,sex,age,age_sq,nonag_employment,decision_power,savings_account,dv_accept,dv_goingout,dv_kids,dv_arguing,dv_sex,dv_food,hh_size,age_head,survey_weight
IND_002321,2005,ET_D065,2,0,0,,1,36,1296,,,0,0,,,1,0,0,5,46,1.6897
IND_002322,2019,ET_D083,4,0,0,,1,21,441,1,,0,1,0,1,0,0,1,8,33,1.5397
IND_002323,2005,ET_D091,4,0,0,,0,31,961,1,,,,,,,,,3,48,0.8277
IND_002324,2011,ET_D021,1,0,0,,1,17,289,0,,,1,1,0,0,0,1,8,34,0.8746
IND_002325,2019,ET_D022,1,0,0,,1,15,225,1,1,0,1,0,1,1,,0,3,52,0.8263
IND_002326,2011,ET_D027,1,0,0,,1,24,576,1,,0,1,1,0,0,0,1,2,41,1.0651
IND_002327,2016,ET_D080,3,0,0,,1,31,961,0,1,,1,0,1,,1,0,5,59,1.0708
IND_002328,2019,ET_D055,2,0,0,,0,46,2116,1,,,,,,,,,7,39,0.8081
IND_002329,2011,ET_D039,1,0,0,,1,15,225,0,,0,0,1,0,0,0,0,3,19,0.98
IND_002330,2005,ET_D007,1,1,0,-2,1,28,784,0,1,0,0,0,1,0,0,0,5,48,0.8127
IND_002331,2005,ET_D010,3,1,0,-2,1,15,225,0,1,0,1,0,1,1,1,1,9,61,1.3484
IND_002332,2016,ET_D026,1,0,0,,1,32,1024,0,,0,1,1,0,1,1,1,4,44,1.1567
IND_002333,2016,ET_D055,2,0,0,,1,37,1369,0,,0,1,0,1,1,1,0,2,19,0.786
IND_002334,2000,ET_D108,6,0,0,,0,31,961,0,,,,,,,,,9,38,1.0111
IND_002335,2000,ET_D040,1,0,0,,1,37,1369,0,,0,0,1,,,0,,6,33,0.7673
IND_002336,2016,ET_D112,7,0,0,,1,16,256,0,,0,1,1,1,0,0,0,3,20,0.7338
IND_002337,2016,ET_D120,8,0,0,,1,19,361,0,,0,1,1,,0,0,1,5,45,1.2615
IND_002338,2016,ET_D063,2,0,0,,1,25,625,0,,0,0,0,0,0,0,1,3,34,0.9141
IND_002339,2005,ET_D087,4,0,0,,0,25,625,0,,,,,,,,,4,32,0.8839
IND_002340,2019,ET_D078,3,0,0,,0,32,1024,0,,,,,,,,,7,57,1.0218
IND_002341,2011,ET_D006,5,1,0,-1,1,34,1156,1,1,0,1,0,0,1,0,1,6,46,1.4457
IND_002342,2011,ET_D019,1,0,0,,0,38,1444,0,,,,,,,,,4,32,1.0635
IND_002343,2005,ET_D069,2,0,0,,1,15,225,0,,0,1,1,0,,1,1,5,57,0.5373
IND_002344,2011,ET_D060,2,0,0,,1,15,225,1,1,0,1,0,0,0,1,,5,65,0.8163
IND_002345,2016,ET_D135,11,0,0,,1,48,2304,0,1,0,0,0,1,1,1,1,3,63,1.9243
IND_002346,2019,ET_D081,3,0,0,,1,30,900,1,1,0,1,0,1,1,,1,2,29,0.9225
IND_002347,2011,ET_D121,8,0,0,,0,21,441,1,,,,,,,,,2,75,0.9029
IND_002348,2016,ET_D107,6,0,0,,0,44,1936,1,,,,,,,,,1,49,0.7278
IND_002349,2019,ET_D058,2,0,0,,1,27,729,1,,0,1,1,0,1,0,0,4,39,0.8836
IND_002350,2016,ET_D027,1,0,0,,1,15,225,0,1,0,1,1,0,0,1,1,6,36,0.2397
IND_002351,2005,ET_D011,2,1,0,-2,0,31,961,0,,,,,,,,,6,29,1.2827
IND_002352,2011,ET_D028,1,0,0,,0,15,225,0,,,,,,,,,5,30,1.241
IND_002353,2000,ET_D015,1,1,0,-4,0,32,1024,0,,,,,,,,,8,46,1.5682
IND_002354,2000,ET_D126,9,0,0,,1,37,1369,0,1,0,1,1,1,0,0,0,7,41,0.9936
IND_002355,2000,ET_D108,6,0,0,,1,29,841,0,,,0,1,0,0,,1,2,49,0.6556
IND_002356,2000,ET_D131,10,0,0,,0,32,1024,0,,,,,,,,,7,57,1.0586
IND_002357,2000,ET_D138,12,0,0,,1,28,784,0,,0,,0,,0,1,1,6,34,0.9877
IND_002358,2019,ET_D068,2,0,0,,1,43,1849,0,1,0,,1,0,1,0,1,5,51,0.7343
IND_002359,2011,ET_D062,2,0,0,,1,18,324,,,0,1,0,1,0,1,0,6,33,1.1862
IND_002360,2019,ET_D076,3,0,0,,0,37,1369,1,,,,,,,,,5,38,0.6822
IND_002361,2016,ET_D023,1,0,0,,1,21,441,1,,0,1,1,0,1,0,1,5,33,0.6153
IND_002362,2000,ET_D136,12,0,0,,1,37,1369,0,,0,0,,0,1,0,0,6,46,0.3902
IND_002363,2005,ET_D110,6,0,0,,1,41,1681,0,1,0,1,0,1,0,0,0,5,19,1.308
IND_002364,2005,ET_D096,5,0,0,,0,38,1444,1,,,,,,,,,3,46,1.0109
IND_002365,2000,ET_D092,4,0,0,,0,26,676,0,,,,,,,,,5,38,1.6608
IND_002366,2000,ET_D062,2,0,0,,1,20,400,1,1,0,1,0,0,0,1,1,2,18,1.1313
IND_002367,2019,ET_D075,3,0,0,,1,44,1936,0,,0,0,1,1,0,1,1,4,59,1.2659
IND_002368,2016,ET_D123,8,0,0,,1,32,1024,1,1,0,1,0,1,1,1,0,4,37,0.9381
IND_002369,2000,ET_D033,1,0,0,,0,32,1024,0,,,,,,,,,6,49,1.1995
IND_002370,2000,ET_D081,3,0,0,,0,49,2401,1,,,,,,,,,5,18,1.7256
IND_002371,2000,ET_D092,4,0,0,,1,24,576,0,1,0,1,0,0,1,1,0,6,45,1.4897
IND_002372,2016,ET_D056,2,0,0,,1,37,1369,1,,0,1,0,0,,0,0,3,47,0.9444
IND_002373,2019,ET_D131,10,0,0,,1,40,1600,1,,,1,0,0,0,1,0,4,46,0.7194
IND_002374,2000,ET_D076,3,0,0,,1,37,1369,0,1,0,1,0,1,,0,1,5,45,1.5881
IND_002375,2011,ET_D007,1,1,0,-1,1,24,576,0,1,0,1,0,0,1,0,0,7,47,0.8483
IND_002376,2016,ET_D031,1,0,0,,1,17,289,0,1,0,1,1,0,1,0,1,5,42,0.8699
IND_002377,2011,ET_D016,2,1,0,-2,0,46,2116,1,,,,,,,,,3,23,0.4496
IND_002378,2019,ET_D004,4,1,1,1,1,19,361,0,,0,1,0,1,1,0,1,8,39,1.1264
IND_002379,2005,ET_D113,7,0,0,,1,38,1444,0,,0,1,,1,1,0,1,7,41,0.9844
IND_002380,2019,ET_D130,10,0,0,,0,32,1024,0,,,,,,,,,5,44,0.6345
IND_002381,2016,ET_D022,1,0,0,,1,35,1225,1,1,0,1,0,,0,0,0,6,57,0.9276
IND_002382,2016,ET_D037,1,0,0,,1,30,900,1,,1,1,0,1,1,0,0,8,52,1.4684
IND_002383,2000,ET_D079,3,0,0,,1,50,2500,0,,0,1,0,1,1,0,0,6,36,1.1955
IND_002384,2016,ET_D080,3,0,0,,1,32,1024,,,0,0,0,1,0,0,0,4,36,1.4432
IND_002385,2016,ET_D098,5,0,0,,1,29,841,0,1,0,0,1,1,0,0,0,6,43,0.7505
IND_002386,2000,ET_D118,7,0,0,,1,31,961,1,1,0,,,0,1,0,,6,48,1.3651
IND_002387,2016,ET_D132,11,0,0,,1,35,1225,1,,0,1,1,1,1,1,0,5,54,0.847
IND_002388,2019,ET_D077,3,0,0,,0,23,529,1,,,,,,,,,4,36,0.23
IND_002389,2016,ET_D105,6,0,0,,1,42,1764,0,,,1,0,0,0,1,1,3,29,0.8075
IND_002390,2011,ET_D055,2,0,0,,1,20,400,1,1,0,1,1,0,0,0,1,4,50,1.4315
IND_002391,2016,ET_D106,6,0,0,,0,34,1156,1,,,,,,,,,5,56,1.8276
IND_002392,2011,ET_D088,4,0,0,,1,24,576,0,1,0,1,0,0,0,0,1,5,34,1.1374
IND_002393,2019,ET_D055,2,0,0,,1,34,1156,0,1,0,1,,0,1,1,0,6,44,0.6704
IND_002394,2000,ET_D128,10,0,0,,0,36,1296,0,,,,,,,,,7,34,0.613
IND_002395,2011,ET_D111,6,0,0,,1,34,1156,0,,1,,0,1,1,0,0,5,39,1.5549
IND_002396,2016,ET_D034,1,0,0,,1,26,676,0,1,0,1,0,0,0,0,0,6,35,1.264
IND_002397,2019,ET_D018,1,0,0,,0,26,676,0,,,,,,,,,2,41,1.0066
IND_002398,2011,ET_D125,9,0,0,,1,37,1369,0,1,0,0,0,,1,0,0,6,37,1.4495
IND_002399,2016,ET_D060,2,0,0,,1,29,841,0,,0,1,0,1,1,1,,6,42,1.3625
IND_002400,2005,ET_D059,2,0,0,,1,33,1089,0,,0,1,1,1,0,0,0,3,32,0.7963
IND_002401,2016,ET_D063,2,0,0,,1,30,900,0,1,0,1,1,1,0,0,0,4,63,0.952
IND_002402,2019,ET_D074,3,0,0,,1,47,2209,0,,0,1,1,1,0,1,0,3,41,1.2639
IND_002403,2016,ET_D115,7,0,0,,0,27,729,0,,,,,,,,,4,59,1.3945
IND_002404,2005,ET_D121,8,0,0,,0,34,1156,1,,,,,,,,,5,42,0.8647
IND_002405,2000,ET_D072,3,0,0,,1,43,1849,1,,0,1,0,1,0,1,0,5,35,0.7531
IND_002406,2019,ET_D082,3,0,0,,1,17,289,1,1,0,0,0,1,1,0,1,3,33,0.8706
IND_002407,2016,ET_D025,1,0,0,,1,33,1089,0,1,0,0,1,,1,0,0,5,37,1.3369
IND_002408,2011,ET_D008,1,1,0,-1,1,15,225,0,0,0,0,1,1,0,0,0,6,52,1.1484
IND_002409,2019,ET_D072,3,0,0,,1,15,225,1,,0,1,0,1,0,0,0,7,63,0.8336
IND_002410,2011,ET_D046,2,0,0,,0,25,625,1,,,,,,,,,5,40,1.4828
IND_002411,2019,ET_D002,4,1,1,1,0,29,841,0,,,,,,,,,6,29,0.7597
IND_002412,2000,ET_D091,4,0,0,,1,44,1936,0,1,0,0,1,0,1,1,1,5,47,1.6401
IND_002413,2016,ET_D106,6,0,0,,0,21,441,1,,,,,,,,,6,69,1.1478
IND_002414,2016,ET_D055,2,0,0,,0,48,2304,1,,,,,,,,,5,40,1.3272
IND_002415,2011,ET_D123,8,0,0,,0,17,289,0,,,,,,,,,4,18,0.7793
IND_002416,2005,ET_D054,2,0,0,,1,22,484,1,1,0,1,,0,0,0,0,6,27,0.5086
IND_002417,2005,ET_D006,5,1,0,-2,0,24,576,0,,,,,,,,,1,54,1.5881
IND_002418,2019,ET_D006,5,1,1,1,1,28,784,0,,0,0,0,1,0,1,1,2,42,0.8964
IND_002419,2019,ET_D105,6,0,0,,1,36,1296,0,,0,1,0,0,1,1,,5,52,1.0727
IND_002420,2011,ET_D027,1,0,0,,0,37,1369,1,,,,,,,,,9,61,0.7913
IND_002421,2019,ET_D013,2,1,1,0,1,36,1296,1,1,0,,1,0,0,0,0,7,34,0.8381
IND_002422,2000,ET_D099,5,0,0,,0,23,529,1,,,,,,,,,1,52,1.139
IND_002423,2011,ET_D026,1,0,0,,0,32,1024,1,,,,,,,,,7,39,0.493
IND_002424,2005,ET_D058,2,0,0,,1,15,225,0,,0,1,0,1,0,0,1,5,18,1.1789
IND_002425,2016,ET_D116,7,0,0,,1,19,361,1,,0,0,0,1,1,1,1,4,32,0.6024
IND_002426,2000,ET_D058,2,0,0,,0,25,625,0,,,,,,,,,9,33,0.7228
IND_002427,2011,ET_D117,7,0,0,,1,47,2209,0,,0,1,0,1,0,1,0,5,42,1.2117
IND_002428,2019,ET_D099,5,0,0,,1,38,1444,,0,0,1,1,1,1,0,1,8,53,1.1353
IND_002429,2019,ET_D015,1,1,1,0,1,33,1089,1,,1,1,0,0,1,0,0,5,49,0.7103
IND_002430,2005,ET_D012,1,1,0,-3,1,24,576,0,,0,1,0,1,0,1,0,8,35,1.1469
IND_002431,2016,ET_D050,2,0,0,,1,15,225,,,0,1,1,1,0,0,1,5,56,1.1518
IND_002432,2011,ET_D083,4,0,0,,0,20,400,1,,,,,,,,,6,44,0.3667
IND_002433,2005,ET_D138,12,0,0,,1,18,324,0,1,0,1,0,0,0,1,1,1,32,0.615
IND_002434,2000,ET_D068,2,0,0,,1,47,2209,0,,0,0,0,0,1,0,1,6,49,1.0117
IND_002435,2000,ET_D068,2,0,0,,1,25,625,1,1,0,1,0,1,1,1,1,6,38,0.5853
IND_002436,2019,ET_D084,4,0,0,,1,34,1156,0,,0,1,1,0,0,1,0,5,30,0.6387
IND_002437,2005,ET_D093,4,0,0,,1,33,1089,0,,0,1,1,0,0,1,1,3,40,0.8422
IND_002438,2019,ET_D117,7,0,0,,0,25,625,1,,,,,,,,,5,59,1.3954
IND_002439,2016,ET_D032,1,0,0,,0,21,441,1,,,,,,,,,8,41,1.1207
IND_002440,2011,ET_D040,1,0,0,,1,35,1225,1,,0,1,1,0,1,1,0,7,66,1.5705
IND_002441,2011,ET_D081,3,0,0,,0,15,225,0,,,,,,,,,3,26,1.1198
IND_002442,2016,ET_D139,12,0,0,,0,42,1764,0,,,,,,,,,7,46,1.0163
IND_002443,2011,ET_D053,2,0,0,,1,18,324,0,1,0,0,0,1,1,1,1,2,65,1.2542
IND_002444,2011,ET_D027,1,0,0,,0,36,1296,1,,,,,,,,,6,34,0.7635
IND_002445,2005,ET_D101,5,0,0,,1,25,625,0,,0,0,1,1,,1,0,8,53,0.9995
IND_002446,2019,ET_D071,3,0,0,,1,39,1521,1,,0,0,,1,1,0,0,3,35,0.8695
IND_002447,2005,ET_D073,3,0,0,,0,27,729,0,,,,,,,,,7,44,1.2611
IND_002448,2005,ET_D020,1,0,0,,1,15,225,0,1,0,1,1,1,0,0,0,5,49,1.0056
IND_002449,2016,ET_D010,3,1,1,0,0,28,784,0,,,,,,,,,2,37,1.0483
IND_002450,2019,ET_D036,1,0,0,,0,36,1296,0,,,,,,,,,6,25,1.6161
IND_002451,2019,ET_D010,3,1,1,1,0,22,484,1,,,,,,,,,7,24,1.0839
IND_002452,2000,ET_D070,3,0,0,,1,44,1936,0,,0,1,1,0,1,,1,11,65,1.0512
IND_002453,2019,ET_D074,3,0,0,,1,26,676,0,1,0,1,1,1,1,1,1,4,32,0.992
IND_002454,2016,ET_D025,1,0,0,,1,36,1296,1,,0,0,1,1,0,0,1,5,41,0.8526
IND_002455,2019,ET_D081,3,0,0,,1,34,1156,0,,0,0,0,1,,,1,5,48,1.2943
IND_002456,2019,ET_D041,1,0,0,,0,47,2209,0,,,,,,,,,5,48,1.1998
IND_002457,2000,ET_D012,1,1,0,-4,1,27,729,1,,0,0,1,1,,0,0,4,30,1.5246
IND_002458,2016,ET_D139,12,0,0,,1,32,1024,0,,0,1,0,0,,0,,10,37,0.6047
IND_002459,2005,ET_D012,1,1,0,-3,1,26,676,0,,0,0,0,,0,1,1,3,46,0.6357
IND_002460,2019,ET_D058,2,0,0,,0,31,961,1,,,,,,,,,4,43,0.7321
IND_002461,2011,ET_D090,4,0,0,,1,31,961,1,,0,0,0,0,0,0,1,4,20,0.9738
IND_002462,2011,ET_D120,8,0,0,,0,26,676,0,,,,,,,,,6,45,1.6184
IND_002463,2005,ET_D027,1,0,0,,0,48,2304,0,,,,,,,,,8,31,1.2684
IND_002464,2016,ET_D119,7,0,0,,0,20,400,0,,,,,,,,,3,27,1.2367
IND_002465,2005,ET_D030,1,0,0,,1,29,841,0,,0,0,1,1,,1,1,5,68,0.9256
IND_002466,2011,ET_D006,5,1,0,-1,1,33,1089,0,,0,0,0,0,0,1,1,5,41,1.3265
IND_002467,2016,ET_D085,4,0,0,,0,52,2704,1,,,,,,,,,4,31,1.6014
IND_002468,2019,ET_D079,3,0,0,,1,32,1024,1,1,0,1,1,1,0,0,1,6,40,1.1642
IND_002469,2000,ET_D056,2,0,0,,0,31,961,0,,,,,,,,,7,40,0.8704
IND_002470,2000,ET_D013,2,1,0,-4,0,23,529,0,,,,,,,,,3,26,0.8408
IND_002471,2005,ET_D043,1,0,0,,1,24,576,,,0,0,1,1,0,1,1,10,48,1.4071
IND_002472,2016,ET_D085,4,0,0,,0,32,1024,1,,,,,,,,,5,43,0.9213
IND_002473,2011,ET_D042,1,0,0,,0,36,1296,0,,,,,,,,,7,29,0.949
IND_002474,2016,ET_D035,1,0,0,,0,29,841,1,,,,,,,,,4,51,1.9077
IND_002475,2011,ET_D027,1,0,0,,1,28,784,0,,0,1,1,0,1,1,1,6,36,1.1382
IND_002476,2016,ET_D011,2,1,1,0,1,27,729,0,,1,1,1,0,0,1,1,1,49,1.0958
IND_002477,2019,ET_D042,1,0,0,,1,29,841,1,1,0,1,0,0,0,1,0,6,59,0.8983
IND_002478,2000,ET_D082,3,0,0,,1,43,1849,0,,0,1,1,1,1,1,0,6,55,0.9209
IND_002479,2011,ET_D076,3,0,0,,1,31,961,0,,0,1,0,0,0,0,1,5,51,0.7896
IND_002480,2005,ET_D051,2,0,0,,1,35,1225,0,,0,,0,1,0,1,0,7,19,1.0604
IND_002481,2016,ET_D025,1,0,0,,0,18,324,0,,,,,,,,,6,53,1.6178
IND_002482,2016,ET_D020,1,0,0,,1,24,576,0,,0,0,1,1,1,0,0,3,44,1.0835
IND_002483,2019,ET_D102,5,0,0,,1,31,961,1,0,0,1,0,1,0,0,0,4,18,0.675
IND_002484,2000,ET_D029,1,0,0,,1,27,729,0,1,0,0,0,0,0,0,1,6,47,0.7094
IND_002485,2019,ET_D132,11,0,0,,0,36,1296,0,,,,,,,,,7,51,1.1257
IND_002486,2019,ET_D081,3,0,0,,0,22,484,1,,,,,,,,,4,50,0.9603
IND_002487,2011,ET_D053,2,0,0,,0,34,1156,1,,,,,,,,,4,40,1.0264
IND_002488,2011,ET_D021,1,0,0,,1,41,1681,1,,0,1,1,1,0,0,0,4,23,0.9536
IND_002489,2000,ET_D109,6,0,0,,1,37,1369,0,1,0,1,1,1,1,1,1,6,27,0.8595
IND_002490,2016,ET_D041,1,0,0,,1,29,841,0,,0,0,0,1,0,0,0,4,49,1.1389
IND_002491,2005,ET_D017,7,1,0,-3,1,38,1444,0,,0,1,1,1,1,0,0,4,43,0.8283
IND_002492,2016,ET_D139,12,0,0,,0,34,1156,0,,,,,,,,,4,37,0.7491
IND_002493,2016,ET_D007,1,1,1,0,0,35,1225,0,,,,,,,,,3,48,1.6124
IND_002494,2011,ET_D075,3,0,0,,1,28,784,0,,0,1,1,0,1,0,,5,18,0.979
IND_002495,2019,ET_D049,2,0,0,,1,41,1681,1,1,0,1,1,0,0,1,,4,23,1.3824
IND_002496,2011,ET_D022,1,0,0,,0,22,484,0,,,,,,,,,6,18,0.9144
IND_002497,2005,ET_D005,3,1,0,-2,1,23,529,1,1,0,1,0,1,1,0,1,7,29,1.1286
IND_002498,2016,ET_D137,12,0,0,,0,38,1444,0,,,,,,,,,4,39,1.1399
IND_002499,2000,ET_D011,2,1,0,-3,0,26,676,1,,,,,,,,,3,56,0.9635
IND_002500,2000,ET_D113,7,0,0,,1,32,1024,,,0,0,0,0,,0,1,5,31,0.7658
IND_002501,2011,ET_D124,9,0,0,,1,30,900,1,,0,1,0,0,0,0,1,5,36,0.5858
IND_002502,2019,ET_D060,2,0,0,,1,30,900,,,0,1,1,0,1,0,,3,28,1.0086
IND_002503,2005,ET_D111,6,0,0,,1,16,256,1,,0,1,1,1,1,1,1,7,37,1.0742
IND_002504,2000,ET_D076,3,0,0,,1,19,361,0,1,0,1,,1,0,0,0,6,33,0.8715
IND_002505,2016,ET_D069,2,0,0,,0,39,1521,0,,,,,,,,,3,50,1.2625
IND_002506,2011,ET_D138,12,0,0,,0,20,400,0,,,,,,,,,6,49,1.5009
IND_002507,2011,ET_D115,7,0,0,,1,33,1089,,,0,0,0,1,1,1,0,5,58,0.7193
IND_002508,2019,ET_D005,3,1,1,1,0,28,784,0,,,,,,,,,8,50,1.0607
IND_002509,2016,ET_D057,2,0,0,,0,38,1444,0,,,,,,,,,4,21,1.0701
IND_002510,2019,ET_D104,6,0,0,,1,41,1681,0,,0,1,0,0,1,1,1,6,46,2.4188
IND_002511,2016,ET_D070,3,0,0,,1,49,2401,1,,0,0,1,0,0,1,0,2,48,0.6969
IND_002512,2019,ET_D116,7,0,0,,1,49,2401,0,1,,0,0,1,0,0,0,6,36,0.6741
IND_002513,2019,ET_D023,1,0,0,,1,46,2116,0,,0,1,1,,1,0,1,4,50,1.0215
IND_002514,2016,ET_D078,3,0,0,,0,33,1089,0,,,,,,,,,4,55,1.4064
IND_002515,2016,ET_D009,2,1,1,0,1,46,2116,1,,1,1,1,1,0,0,,3,45,0.907
IND_002516,2005,ET_D025,1,0,0,,1,31,961,0,,0,0,1,1,0,1,0,2,18,0.9836
IND_002517,2016,ET_D094,4,0,0,,1,28,784,0,,0,0,0,0,1,0,0,5,63,0.7872
IND_002518,2016,ET_D014,6,1,0,-1,1,34,1156,0,,0,1,1,0,0,0,0,6,37,1.2085
IND_002519,2016,ET_D133,11,0,0,,1,23,529,0,,0,1,1,0,1,0,0,4,34,0.9089
IND_002520,2016,ET_D136,12,0,0,,1,21,441,0,,,1,1,0,1,0,0,2,47,0.9162
IND_002521,2011,ET_D061,2,0,0,,1,28,784,0,1,0,1,0,0,0,0,0,4,32,1.3531
IND_002522,2011,ET_D007,1,1,0,-1,1,28,784,0,,0,0,0,0,0,0,0,4,50,0.865
IND_002523,2016,ET_D057,2,0,0,,0,43,1849,0,,,,,,,,,5,37,1.5368
IND_002524,2019,ET_D074,3,0,0,,1,25,625,0,,0,1,1,1,0,1,0,6,47,0.928
IND_002525,2011,ET_D057,2,0,0,,0,15,225,0,,,,,,,,,5,35,0.917
IND_002526,2019,ET_D009,2,1,1,1,1,36,1296,0,1,1,1,0,1,0,0,1,6,42,1.4594
IND_002527,2000,ET_D050,2,0,0,,1,30,900,1,,0,1,0,1,1,1,1,4,56,1.2821
IND_002528,2016,ET_D134,11,0,0,,1,35,1225,1,,,1,1,1,1,0,0,6,44,0.7235
IND_002529,2005,ET_D100,5,0,0,,0,17,289,1,,,,,,,,,3,40,0.9376
IND_002530,2005,ET_D065,2,0,0,,1,33,1089,0,1,0,1,1,0,1,0,0,7,24,0.9478
IND_002531,2016,ET_D019,1,0,0,,1,30,900,0,,0,0,0,0,0,0,0,5,61,0.9008
IND_002532,2000,ET_D084,4,0,0,,0,32,1024,0,,,,,,,,,6,72,1.4738
IND_002533,2000,ET_D011,2,1,0,-3,0,49,2401,1,,,,,,,,,3,45,1.4372
IND_002534,2011,ET_D030,1,0,0,,0,40,1600,0,,,,,,,,,7,56,0.8829
IND_002535,2000,ET_D138,12,0,0,,0,32,1024,0,,,,,,,,,5,31,1.0714
IND_002536,2019,ET_D135,11,0,0,,1,34,1156,0,1,0,1,0,1,1,0,,5,38,1.8485
IND_002537,2011,ET_D004,4,1,0,-1,1,35,1225,0,,0,1,1,1,0,,1,5,27,0.5414
IND_002538,2011,ET_D120,8,0,0,,1,28,784,0,,0,0,1,1,1,0,0,8,50,0.3088
IND_002539,2016,ET_D028,1,0,0,,1,29,841,0,1,0,1,1,0,0,0,1,7,56,1.1666
IND_002540,2005,ET_D090,4,0,0,,0,35,1225,1,,,,,,,,,4,27,0.4439
IND_002541,2019,ET_D062,2,0,0,,0,19,361,0,,,,,,,,,8,44,1.087
IND_002542,2011,ET_D082,3,0,0,,1,34,1156,1,,0,1,1,0,1,0,1,8,46,0.5053
IND_002543,2016,ET_D043,1,0,0,,1,30,900,1,,0,0,0,0,1,0,0,7,46,1.0788
IND_002544,2011,ET_D077,3,0,0,,1,39,1521,0,1,0,0,0,1,1,1,0,7,34,1.2426
IND_002545,2000,ET_D022,1,0,0,,1,18,324,0,,0,,0,0,0,0,1,1,63,0.6261
IND_002546,2016,ET_D080,3,0,0,,1,32,1024,0,,0,1,0,1,0,1,1,5,37,0.7892
IND_002547,2016,ET_D063,2,0,0,,1,29,841,1,1,0,0,0,0,0,1,0,4,52,0.7202
IND_002548,2016,ET_D026,1,0,0,,1,25,625,1,,0,1,0,0,0,,1,3,65,0.9785
IND_002549,2005,ET_D116,7,0,0,,1,17,289,0,1,0,1,1,0,0,0,1,7,40,0.8178
IND_002550,2011,ET_D088,4,0,0,,1,38,1444,0,1,0,0,0,0,1,,1,6,55,1.3349
IND_002551,2016,ET_D119,7,0,0,,1,33,1089,0,,0,0,1,0,0,,0,7,20,0.9533
IND_002552,2000,ET_D097,5,0,0,,0,31,961,0,,,,,,,,,3,49,0.8488
IND_002553,2011,ET_D064,2,0,0,,1,15,225,1,,0,0,1,1,1,0,0,6,34,0.9435
IND_002554,2019,ET_D136,12,0,0,,0,37,1369,1,,,,,,,,,2,48,1.9202
IND_002555,2005,ET_D024,1,0,0,,1,27,729,1,,0,1,0,0,0,0,0,3,31,1.5389
IND_002556,2019,ET_D135,11,0,0,,1,30,900,,1,0,1,1,0,0,0,0,4,47,1.2144
IND_002557,2016,ET_D128,10,0,0,,1,39,1521,0,1,0,1,1,0,1,0,,6,46,0.8612
IND_002558,2016,ET_D006,5,1,1,0,1,21,441,0,,1,1,0,0,1,0,0,3,38,0.9024
IND_002559,2000,ET_D033,1,0,0,,0,34,1156,0,,,,,,,,,6,45,1.0599
IND_002560,2016,ET_D002,4,1,1,0,0,40,1600,1,,,,,,,,,4,59,0.6018
IND_002561,2011,ET_D055,2,0,0,,1,33,1089,1,,0,,0,1,0,0,1,6,52,1.4631
IND_002562,2005,ET_D120,8,0,0,,1,34,1156,1,1,,1,0,0,0,1,0,4,33,1.2898
IND_002563,2016,ET_D094,4,0,0,,1,37,1369,1,,0,1,1,1,1,1,,3,51,1.335
IND_002564,2019,ET_D010,3,1,1,1,0,32,1024,1,,,,,,,,,3,46,1.1146
IND_002565,2011,ET_D078,3,0,0,,0,40,1600,1,,,,,,,,,6,44,0.6811
IND_002566,2016,ET_D027,1,0,0,,0,45,2025,0,,,,,,,,,4,52,1.1242
IND_002567,2000,ET_D066,2,0,0,,1,16,256,,,0,1,1,1,0,0,1,4,33,0.811
IND_002568,2005,ET_D033,1,0,0,,1,38,1444,,,,0,1,1,0,1,0,6,30,1.3887
IND_002569,2011,ET_D127,9,0,0,,0,46,2116,0,,,,,,,,,3,37,0.4241
IND_002570,2005,ET_D045,2,0,0,,1,22,484,0,1,0,1,1,0,0,0,0,4,38,0.4956
IND_002571,2000,ET_D099,5,0,0,,0,49,2401,1,,,,,,,,,9,55,0.7256
IND_002572,2019,ET_D094,4,0,0,,0,36,1296,0,,,,,,,,,5,55,1.0156
IND_002573,2016,ET_D114,7,0,0,,0,44,1936,1,,,,,,,,,7,48,1.3403
IND_002574,2016,ET_D029,1,0,0,,0,25,625,1,,,,,,,,,6,43,0.8511
IND_002575,2005,ET_D005,3,1,0,-2,1,43,1849,0,,0,0,0,0,1,0,0,4,38,1.5814
IND_002576,2016,ET_D054,2,0,0,,1,31,961,0,,0,1,1,0,0,1,1,6,47,1.0743
IND_002577,2000,ET_D097,5,0,0,,0,37,1369,0,,,,,,,,,4,41,1.2379
IND_002578,2016,ET_D002,4,1,1,0,1,15,225,1,,0,1,0,1,1,0,0,5,33,0.8396
IND_002579,2005,ET_D120,8,0,0,,1,15,225,0,,,1,1,0,1,0,1,2,49,1.0724
IND_002580,2016,ET_D066,2,0,0,,1,22,484,0,,0,1,1,0,0,1,0,1,32,0.3043
IND_002581,2005,ET_D006,5,1,0,-2,1,28,784,0,0,0,1,0,1,1,1,,3,60,0.346
IND_002582,2016,ET_D017,7,1,0,-1,1,27,729,0,,0,1,0,1,1,0,,10,43,1.2458
IND_002583,2016,ET_D129,10,0,0,,1,30,900,1,,0,1,0,1,1,0,1,3,43,1.0842
IND_002584,2005,ET_D080,3,0,0,,1,29,841,1,1,1,1,0,0,0,0,0,2,47,1.1752
IND_002585,2019,ET_D063,2,0,0,,1,32,1024,0,1,0,0,0,1,0,0,1,8,38,0.384
IND_002586,2005,ET_D006,5,1,0,-2,1,15,225,0,1,0,1,0,1,1,1,1,7,38,1.2725
