hh_id,survey_round,district_id,region_id,treated,treatment,event_phase,durable_goods_pc,housing_quality,wealth_index,hh_size,age_head,survey_weight
HH_001310,2000,ET_D104,6,0,0,,-0.17257973232737994,0,0.7492629011702598,5,33,0.59
HH_001311,2016,ET_D122,8,0,0,,0.8230684211104458,0,0.7570232516705488,4,50,1.61
HH_001312,2000,ET_D057,2,0,0,,0.2774545866614124,0,-1.4060681068076903,3,55,1.4341
HH_001313,2016,ET_D042,1,0,0,,0.168478648613065,0,-0.29332725789845104,5,18,0.9397
HH_001314,2016,ET_D097,5,0,0,,0.21750582984931607,0,0.47155999526620246,4,30,0.8597
HH_001315,2019,ET_D025,1,0,0,,0.2556731519254217,,-1.1697553368363307,5,54,1.2779
HH_001316,2011,ET_D014,6,1,0,-2,0.351373419423762,0,,6,46,0.7465
HH_001317,2016,ET_D008,1,1,1,0,0.8234260135582343,,0.5691588009899767,2,42,0.6555
HH_001318,2019,ET_D100,5,0,0,,0.2788475100422293,0,-0.24308206660089882,3,41,1.0772
HH_001319,2019,ET_D077,3,0,0,,-0.010338728736143443,0,,5,57,0.7049
HH_001320,2016,ET_D102,5,0,0,,-0.5615485950494564,0,,3,46,0.8015
HH_001321,2011,ET_D005,3,1,0,-1,0.2715422762167674,0,-0.5548845849253978,6,42,0.613
HH_001322,2005,ET_D006,5,1,0,-2,-0.610442634296916,0,0.5188698094635883,5,45,0.6045
HH_001323,2000,ET_D035,1,0,0,,-0.7825655454925128,0,-0.5810243011875671,9,50,0.8369
HH_001324,2016,ET_D103,5,0,0,,-0.25924938539040093,1,,3,42,1.0425
HH_001325,2019,ET_D064,2,0,0,,-0.3356354651708463,0,,7,50,0.8145
HH_001326,2016,ET_D048,2,0,0,,0.714109064024017,,-0.6511460741991519,2,50,0.8695
HH_001327,2011,ET_D090,4,0,0,,0.0964359447004298,1,-0.8207178953473505,4,42,0.8977
HH_001328,2005,ET_D129,10,0,0,,0.39066221780600885,1,-0.2592170596713614,6,26,0.802
HH_001329,2019,ET_D130,10,0,0,,0.47930730634152047,0,0.7093324604550317,3,52,1.145
HH_001330,2019,ET_D037,1,0,0,,0.15248496871886147,1,-0.44335646091897657,5,27,0.9745
HH_001331,2016,ET_D082,3,0,0,,0.47284610168303154,,1.22827800270933,9,36,1.144
HH_001332,2016,ET_D125,9,0,0,,0.44640994505626086,1,,6,47,1.3446
HH_001333,2019,ET_D111,6,0,0,,0.49782091400445744,0,0.15486614974132812,6,53,0.4559
HH_001334,2005,ET_D071,3,0,0,,0.34931622778815186,0,,3,48,1.1681
HH_001335,2005,ET_D017,7,1,0,-3,0.6338962507017287,,,4,55,0.9142
HH_001336,2016,ET_D003,2,1,1,0,,0,-0.5074894110414132,3,29,1.0092
HH_001337,2019,ET_D012,1,1,1,0,1.2640306411496036,0,,4,36,0.4997
HH_001338,2019,ET_D065,2,0,0,,0.3265210681208103,0,0.2629531492949668,3,36,1.1311
HH_001339,2000,ET_D111,6,0,0,,,1,-2.184419098982799,8,28,0.7972
HH_001340,2016,ET_D021,1,0,0,,0.3406930233548249,,-0.19686612010094812,5,27,1.0982
HH_001341,2019,ET_D102,5,0,0,,-0.18175194917746978,0,0.04819858871804779,3,36,1.0656
HH_001342,2005,ET_D114,7,0,0,,-0.11242904933539055,1,,4,39,0.7552
HH_001343,2005,ET_D075,3,0,0,,-0.20137982229875304,,0.23893629213075745,10,43,1.0602
HH_001344,2011,ET_D100,5,0,0,,0.02241686241529564,1,-0.24307223266954822,7,53,0.7682
HH_001345,2000,ET_D020,1,0,0,,0.728786265430275,0,0.18638892430204174,5,20,0.626
HH_001346,2000,ET_D091,4,0,0,,0.23174607222543642,1,-0.8392527794584584,6,35,1.6682
HH_001347,2016,ET_D035,1,0,0,,0.6995758981035226,0,-0.6096938875599535,5,30,1.2887
HH_001348,2011,ET_D137,12,0,0,,1.2419696436241887,,,2,51,0.5894
HH_001349,2000,ET_D125,9,0,0,,-0.23333179284473515,1,-0.6286456863667559,5,26,0.8463
HH_001350,2000,ET_D104,6,0,0,,,0,0.46544682306942886,5,43,0.6158
HH_001351,2016,ET_D039,1,0,0,,-0.6307936371949978,0,-1.4029232593355419,5,48,0.705
HH_001352,2016,ET_D074,3,0,0,,0.5878924665476748,0,,4,41,0.92
HH_001353,2011,ET_D083,4,0,0,,0.7433199504209057,0,-0.6965020877896183,10,66,2.1926
HH_001354,2000,ET_D033,1,0,0,,0.15514370531624555,0,0.41803177026353394,7,46,1.1851
HH_001355,2011,ET_D127,9,0,0,,0.3475209064865985,1,1.2057012409066072,2,53,0.4359
HH_001356,2016,ET_D139,12,0,0,,0.2339725046752355,0,0.04805936380868732,4,25,0.7757
HH_001357,2019,ET_D007,1,1,1,1,,,,2,24,0.6672
HH_001358,2019,ET_D083,4,0,0,,0.661165203115365,0,,5,36,0.9628
HH_001359,2000,ET_D085,4,0,0,,0.924527711465037,1,1.8707347206173393,3,39,1.6586
HH_001360,2011,ET_D136,12,0,0,,0.3933647455595605,1,2.065686470892992,6,44,1.0481
HH_001361,2016,ET_D133,11,0,0,,0.3197785279423345,0,1.5489422105181128,4,36,0.6767
HH_001362,2011,ET_D093,4,0,0,,,0,-0.24777627170383362,6,37,1.3182
HH_001363,2000,ET_D002,4,1,0,-3,0.8400301898580218,1,0.7361428900863713,3,61,0.8592
HH_001364,2011,ET_D124,9,0,0,,0.3196893717540111,0,0.09029163411813733,4,55,1.218
HH_001365,2005,ET_D006,5,1,0,-2,1.3718602408494855,0,,6,62,1.0956
HH_001366,2019,ET_D072,3,0,0,,0.25366542951966997,1,-0.4769031341484281,6,59,1.2388
HH_001367,2000,ET_D043,1,0,0,,0.26929499887634417,1,0.5322717123515721,4,46,0.698
HH_001368,2019,ET_D123,8,0,0,,0.8461929154433303,0,0.14821260182523852,6,46,1.8582
HH_001369,2016,ET_D096,5,0,0,,0.8113784233440061,0,,3,36,0.9731
HH_001370,2000,ET_D077,3,0,0,,-0.38298657863233665,0,,6,47,0.6441
HH_001371,2000,ET_D131,10,0,0,,0.11161400919336714,0,0.2176602117129911,4,27,0.865
HH_001372,2016,ET_D116,7,0,0,,0.40458026788656426,0,-0.47949325655814423,5,67,0.8536
HH_001373,2016,ET_D091,4,0,0,,0.5629541745913993,0,-1.7022017136320904,4,38,0.4743
HH_001374,2011,ET_D094,4,0,0,,0.07967314662676223,0,0.058632298192894255,5,53,0.8494
HH_001375,2005,ET_D122,8,0,0,,0.9472765781379751,1,-1.4330984455431608,11,37,0.9899
HH_001376,2005,ET_D040,1,0,0,,0.6434403007046305,0,,5,50,0.741
HH_001377,2011,ET_D101,5,0,0,,0.711387004341679,0,,6,51,1.5339
HH_001378,2016,ET_D074,3,0,0,,0.07918065115051415,0,,4,51,1.0661
HH_001379,2016,ET_D031,1,0,0,,0.5942299269554585,0,0.011305406567460466,5,52,0.9858
HH_001380,2016,ET_D109,6,0,0,,0.10562575025662985,0,1.425528913605276,3,34,0.8693
HH_001381,2011,ET_D119,7,0,0,,0.7228688434822743,1,-0.4771348113736821,2,42,0.7212
HH_001382,2005,ET_D044,2,0,0,,0.08410389532438473,0,0.33983724007747734,7,39,0.7172
HH_001383,2011,ET_D003,2,1,0,-1,0.5025319298801486,1,,7,46,1.2907
HH_001384,2016,ET_D132,11,0,0,,0.27469206480514236,0,-0.6069013169038329,8,31,0.7281
HH_001385,2019,ET_D001,1,1,1,2,-0.6341475283238193,0,0.8282404039744843,8,32,0.7259
HH_001386,2019,ET_D134,11,0,0,,0.023285337779661658,0,-0.5092018396988393,3,38,0.5327
HH_001387,2005,ET_D012,1,1,0,-3,0.7456137291455068,1,-0.021915880626372772,4,26,0.632
HH_001388,2016,ET_D029,1,0,0,,0.9773565343066885,0,0.16605929305787975,6,35,0.8648
HH_001389,2000,ET_D067,2,0,0,,0.5023230746345326,1,-0.3183058148913954,4,24,0.7945
HH_001390,2011,ET_D136,12,0,0,,0.36884775919221835,0,,4,58,0.4841
HH_001391,2011,ET_D009,2,1,0,-1,,0,0.9446070224081935,4,41,0.6774
HH_001392,2019,ET_D080,3,0,0,,-0.41022042045238744,0,,7,54,0.7092
HH_001393,2005,ET_D074,3,0,0,,1.1541060634247824,0,-0.2890712962395959,8,41,0.2311
HH_001394,2019,ET_D133,11,0,0,,-0.5148017068025288,0,0.6332330105066349,5,30,0.9063
HH_001395,2005,ET_D070,3,0,0,,-0.2661074827657195,0,0.46025060301792187,8,37,1.3856
HH_001396,2000,ET_D117,7,0,0,,0.5567832121792207,0,-0.8808196050214556,6,60,0.8555
HH_001397,2005,ET_D041,1,0,0,,0.20009038220562975,0,0.7833539987210554,4,55,1.176
HH_001398,2016,ET_D028,1,0,0,,-0.40227397995731845,0,-1.7902467630103593,6,37,1.6324
HH_001399,2016,ET_D124,9,0,0,,0.50735643220048,0,-0.1714418115505567,7,29,1.0266
HH_001400,2005,ET_D020,1,0,0,,0.2877916291890874,1,1.4366148782274422,5,33,0.9414
HH_001401,2011,ET_D059,2,0,0,,1.3937419689068173,1,,3,60,1.2525
HH_001402,2005,ET_D017,7,1,0,-3,0.758674207613106,1,,3,18,0.8374
HH_001403,2011,ET_D019,1,0,0,,0.4970606949958025,0,0.8321397288118189,4,29,1.272
HH_001404,2005,ET_D008,1,1,0,-2,-0.10562825634584261,1,-1.9407748763373809,3,51,0.2481
HH_001405,2019,ET_D035,1,0,0,,0.6837927371805541,0,0.2719133233046135,6,39,0.9132
HH_001406,2019,ET_D030,1,0,0,,1.1378769034442238,0,,7,40,0.7887
HH_001407,2005,ET_D038,1,0,0,,0.2956906244525865,0,,2,41,1.2069
HH_001408,2011,ET_D033,1,0,0,,-0.026023753649685816,0,,7,41,1.0712
HH_001409,2005,ET_D105,6,0,0,,0.0028156247225891717,0,0.8675428527881817,5,54,1.0899
HH_001410,2011,ET_D117,7,0,0,,0.48929195496761685,1,0.548869303850388,5,32,0.8725
HH_001411,2000,ET_D058,2,0,0,,0.586467763625506,0,-0.0062906006513625615,6,47,0.2253
HH_001412,2011,ET_D008,1,1,0,-1,,0,,4,51,1.6839
HH_001413,2005,ET_D005,3,1,0,-2,-0.038699195423652855,,-0.7914900439475412,7,38,1.3878
HH_001414,2011,ET_D113,7,0,0,,0.1693165561908928,0,-0.5897365233918714,4,38,1.0495
HH_001415,2011,ET_D079,3,0,0,,-0.21841024496962952,1,-1.4896268728044189,6,51,1.1093
HH_001416,2019,ET_D007,1,1,1,1,-0.3179391319271325,1,,5,52,1.6239
HH_001417,2019,ET_D059,2,0,0,,0.6785422392979947,0,,8,47,1.4769
HH_001418,2000,ET_D128,10,0,0,,0.9316444853994481,0,-1.7761880018067875,1,27,0.8054
HH_001419,2011,ET_D119,7,0,0,,0.0631434035589809,1,-1.4695817457907414,6,52,1.5197
HH_001420,2011,ET_D038,1,0,0,,,0,-0.236841336937761,8,23,1.9974
HH_001421,2016,ET_D077,3,0,0,,1.1151011963206001,0,,5,58,1.1317
HH_001422,2011,ET_D109,6,0,0,,0.6752340087930113,0,0.9458399702936351,4,58,1.2342
HH_001423,2000,ET_D077,3,0,0,,0.844197558499983,1,,4,59,0.3538
HH_001424,2016,ET_D027,1,0,0,,-0.11996970725864248,1,0.8005623573421776,3,35,1.0766
HH_001425,2019,ET_D075,3,0,0,,0.534353793931968,1,0.9215409715160475,4,44,1.2128
HH_001426,2016,ET_D125,9,0,0,,-0.5274811904898393,0,,5,53,0.7
HH_001427,2011,ET_D091,4,0,0,,,1,1.7551114533492107,4,46,1.6526
HH_001428,2000,ET_D017,7,1,0,-4,0.40033851561750655,0,3.0138088715260944,6,64,0.6931
HH_001429,2016,ET_D016,2,1,0,-1,0.7565343436370351,0,,4,54,1.1592
HH_001430,2000,ET_D032,1,0,0,,0.6711270181305613,0,-0.8826248610202795,4,73,0.8408
HH_001431,2011,ET_D049,2,0,0,,1.1113751052135632,1,-0.8202918856150008,4,56,0.8175
HH_001432,2016,ET_D067,2,0,0,,0.7005763604630538,0,1.7699043281815354,6,52,0.8587
HH_001433,2019,ET_D037,1,0,0,,1.0491294747281472,1,-0.9905012004840379,5,28,1.5125
HH_001434,2019,ET_D011,2,1,1,1,0.2715810975133156,,-1.4160685674995739,3,42,0.8887
HH_001435,2005,ET_D003,2,1,0,-2,,,,4,34,1.6779
HH_001436,2011,ET_D015,1,1,0,-2,0.34531321567073103,,,3,80,1.3221
HH_001437,2005,ET_D014,6,1,0,-3,1.4654864076733127,1,-1.7667207128093965,5,18,0.7291
HH_001438,2019,ET_D086,4,0,0,,0.5488256157739726,1,,7,36,0.772
HH_001439,2005,ET_D081,3,0,0,,-0.0941844077713318,0,1.0131292538359542,6,53,0.6839
HH_001440,2016,ET_D139,12,0,0,,-0.21449818028815837,1,,3,27,1.1872
HH_001441,2019,ET_D080,3,0,0,,-0.03282294214247988,0,0.8670084107432832,6,70,0.9155
HH_001442,2016,ET_D011,2,1,1,0,0.8769485804849224,,-0.6229293301270012,2,46,1.2014
HH_001443,2005,ET_D031,1,0,0,,1.2677347996628616,0,0.10442670634409427,5,40,0.8307
HH_001444,2005,ET_D058,2,0,0,,0.37103349487977566,0,-0.8275115604050103,6,53,1.0835
HH_001445,2016,ET_D047,2,0,0,,-0.20419625178154693,1,-0.3032408729793782,5,32,0.3088
HH_001446,2005,ET_D003,2,1,0,-2,0.9943904694172909,0,-0.37427268697270566,4,54,1.207
HH_001447,2016,ET_D088,4,0,0,,1.3283032517261284,1,-0.02781506759601933,3,44,0.6415
HH_001448,2011,ET_D010,3,1,0,-1,,0,0.8589478100169462,6,45,1.1676
HH_001449,2019,ET_D001,1,1,1,2,0.6320608430109843,0,0.7547336200813716,3,35,0.6705
HH_001450,2019,ET_D024,1,0,0,,-0.4961903624226928,0,-0.5773606141072501,3,49,0.9142
HH_001451,2011,ET_D081,3,0,0,,-0.01823342885466217,0,-2.0996596377029366,5,42,1.2117
HH_001452,2016,ET_D111,6,0,0,,0.7096805319881822,1,0.17428371325310626,9,48,0.4957
HH_001453,2005,ET_D029,1,0,0,,-0.28878880835585,1,1.2523644381697876,7,41,1.0213
HH_001454,2019,ET_D012,1,1,1,0,,0,1.4087612054791823,7,19,1.1364
HH_001455,2019,ET_D088,4,0,0,,0.44360291275150365,0,-0.17868225428635143,6,64,1.2644
HH_001456,2019,ET_D003,2,1,1,1,0.25049615354353205,1,0.7841737840624912,6,22,0.7631
HH_001457,2005,ET_D134,11,0,0,,0.4931870087431872,0,0.3232550588269335,2,46,1.2255
HH_001458,2011,ET_D014,6,1,0,-2,1.5437254606909157,0,,5,42,0.6952
HH_001459,2005,ET_D039,1,0,0,,0.23134701078451075,0,1.2635306229150547,4,49,0.6198
HH_001460,2016,ET_D011,2,1,1,0,0.4560489703185656,,,3,27,0.6648
HH_001461,2000,ET_D071,3,0,0,,0.7199544492893208,1,0.7562214127377026,7,55,0.6774
HH_001462,2000,ET_D069,2,0,0,,0.7769476918739262,0,-1.5397658848384108,6,39,0.6034
HH_001463,2019,ET_D132,11,0,0,,0.6752089863383852,0,,4,44,0.8311
HH_001464,2005,ET_D127,9,0,0,,0.5749884535792903,0,0.07160531807135992,5,34,0.6519
HH_001465,2011,ET_D030,1,0,0,,-0.3686586345464202,1,1.211256144138413,4,36,1.0347
HH_001466,2011,ET_D069,2,0,0,,-0.07605627083719063,0,1.227292710935663,4,32,1.4488
HH_001467,2016,ET_D086,4,0,0,,0.6606386494540725,1,-0.6163417469635412,8,58,0.7975
HH_001468,2019,ET_D135,11,0,0,,1.792633936756392,0,0.0772917352889122,5,51,1.1241
HH_001469,2019,ET_D088,4,0,0,,0.8325689099746486,,,7,40,0.6699
HH_001470,2016,ET_D087,4,0,0,,0.22634822346693062,0,-0.8971467925289586,5,39,0.9249
HH_001471,2019,ET_D087,4,0,0,,0.6961607626457157,1,,4,44,0.8281
HH_001472,2019,ET_D015,1,1,1,0,-0.16695310584939616,1,0.6892669304436914,4,49,1.05
HH_001473,2016,ET_D132,11,0,0,,0.3380966854487861,0,,9,36,0.5875
HH_001474,2000,ET_D069,2,0,0,,-0.0621000078132507,0,1.7310040919921137,7,18,1.3701
HH_001475,2011,ET_D076,3,0,0,,0.43855350025018097,0,,4,48,0.8557
HH_001476,2016,ET_D108,6,0,0,,0.2086381672476987,1,,8,36,1.3481
HH_001477,2019,ET_D131,10,0,0,,0.003163995308712475,0,-0.504657289616867,5,40,1.3506
HH_001478,2016,ET_D053,2,0,0,,0.8655747763478474,1,-0.9043343334917185,4,19,1.9798
HH_001479,2016,ET_D052,2,0,0,,0.32530563985182276,1,,5,46,1.1648
HH_001480,2019,ET_D126,9,0,0,,1.010802436765751,0,-0.05625306494501985,2,50,0.8266
HH_001481,2019,ET_D022,1,0,0,,-0.7621436175907512,0,,3,48,1.411
HH_001482,2016,ET_D109,6,0,0,,0.3301419048044799,0,0.09460076137477157,5,44,0.9564
HH_001483,2019,ET_D010,3,1,1,1,,1,0.7147715904457612,6,42,0.6191
HH_001484,2011,ET_D111,6,0,0,,-0.22864160564995806,0,-0.7120535979221791,3,38,0.7044
HH_001485,2011,ET_D054,2,0,0,,0.16366073134091996,,,5,35,1.3046
HH_001486,2019,ET_D138,12,0,0,,-0.21225571078311112,,,3,44,0.839
HH_001487,2011,ET_D005,3,1,0,-1,0.7833230787227687,0,0.08409750126519752,4,27,1.4329
HH_001488,2016,ET_D027,1,0,0,,0.00930146565659401,0,,7,41,0.8933
HH_001489,2019,ET_D101,5,0,0,,0.4604219377643554,0,-1.2052886733217123,3,62,0.6358
HH_001490,2016,ET_D112,7,0,0,,0.3130289008355286,0,-0.39047017920123733,4,38,1.0263
HH_001491,2005,ET_D118,7,0,0,,0.40819602591441584,0,,4,19,2.5244
HH_001492,2019,ET_D093,4,0,0,,,0,1.3417267936510306,6,56,0.7394
HH_001493,2016,ET_D091,4,0,0,,0.232493888787566,,0.9472445636875872,3,18,0.7095
HH_001494,2019,ET_D010,3,1,1,1,1.2384688667953938,1,1.2657516496863588,4,45,0.8145
HH_001495,2005,ET_D123,8,0,0,,-0.15228636879284074,0,0.5118811693897343,3,60,0.9345
HH_001496,2000,ET_D127,9,0,0,,0.15262055648956624,0,1.4893623676436507,5,42,0.8548
HH_001497,2011,ET_D002,4,1,0,-1,-0.5579286916445941,0,,2,60,1.116
HH_001498,2005,ET_D063,2,0,0,,-0.11659282326740325,1,,8,29,1.1301
HH_001499,2019,ET_D116,7,0,0,,-0.4911391353736881,0,-1.2325920925397533,3,43,1.2514
HH_001500,2019,ET_D017,7,1,1,0,0.9348676657009509,1,-0.9603474586177025,3,36,0.9396
HH_001501,2000,ET_D108,6,0,0,,-0.1922701652967671,0,0.9043881797581614,1,57,1.7786
HH_001502,2011,ET_D077,3,0,0,,-0.2855780494696488,0,,10,56,0.8287
HH_001503,2011,ET_D113,7,0,0,,-0.19905173487887678,0,,4,43,0.6509
HH_001504,2016,ET_D014,6,1,0,-1,0.3139684826815888,0,0.3053360632436992,4,52,1.3456
HH_001505,2011,ET_D072,3,0,0,,-0.21004920589011294,0,-0.9327297229075322,6,41,0.6584
HH_001506,2011,ET_D012,1,1,0,-2,-0.08820747271101359,0,2.084979681460963,4,41,1.753
HH_001507,2005,ET_D114,7,0,0,,,0,0.02962344650439433,11,24,0.7328
HH_001508,2019,ET_D032,1,0,0,,-0.32339174330385007,1,-0.5335279081768426,7,44,0.5718
HH_001509,2011,ET_D097,5,0,0,,1.1321123018622896,0,2.034844930442086,6,34,0.8464
HH_001510,2011,ET_D103,5,0,0,,1.3895613766584676,0,,3,38,0.8956
HH_001511,2011,ET_D116,7,0,0,,0.23717645900475628,0,0.22253780566598338,3,44,1.569
HH_001512,2019,ET_D099,5,0,0,,-0.07406681358747119,0,-0.6037728755964228,4,53,0.9135
HH_001513,2005,ET_D055,2,0,0,,-0.09330225713201976,0,1.3248061888337266,8,56,0.9674
HH_001514,2019,ET_D015,1,1,1,0,1.7683839209971777,,,4,18,0.8299
HH_001515,2011,ET_D066,2,0,0,,-0.05205422812477034,1,-1.3688013731715158,5,44,1.2677
HH_001516,2005,ET_D014,6,1,0,-3,0.9234708879228566,1,-0.5680069008478975,9,38,1.0726
HH_001517,2000,ET_D075,3,0,0,,0.051127603697686735,1,0.6156986957532002,6,69,1.2534
HH_001518,2005,ET_D126,9,0,0,,-0.24480759760550413,0,0.3841913113279473,3,46,1.297
HH_001519,2000,ET_D007,1,1,0,-3,-0.008269244113183638,1,,7,45,0.6284
HH_001520,2016,ET_D044,2,0,0,,0.05814022259552892,0,,5,40,0.4628
HH_001521,2016,ET_D043,1,0,0,,0.7797734637090803,0,,7,47,0.5296
HH_001522,2019,ET_D125,9,0,0,,0.322671812474121,0,-1.155200206404734,4,58,1.4371
HH_001523,2016,ET_D005,3,1,1,0,0.8714212746752565,,,6,30,0.3198
HH_001524,2019,ET_D127,9,0,0,,0.3024762284866386,0,0.23905443029748633,5,54,0.4681
HH_001525,2011,ET_D093,4,0,0,,0.056485016486946316,0,-0.4216224322331858,2,39,1.3166
HH_001526,2000,ET_D056,2,0,0,,0.04404791263004504,1,-0.7524685879011067,2,54,0.868
HH_001527,2000,ET_D073,3,0,0,,-0.5486558669514843,1,1.1045573260423978,4,51,0.9129
HH_001528,2016,ET_D024,1,0,0,,0.8826573087885792,0,,4,28,1.2555
HH_001529,2000,ET_D093,4,0,0,,-0.5381519798761522,0,0.958956419079344,2,42,0.7299
HH_001530,2016,ET_D034,1,0,0,,,0,1.3220808147266196,6,34,1.8146
HH_001531,2019,ET_D068,2,0,0,,0.4947990092457195,0,-0.6604461009002047,4,31,1.0991
HH_001532,2016,ET_D046,2,0,0,,0.556666539847851,1,-0.5736427551531043,5,52,0.8433
HH_001533,2011,ET_D126,9,0,0,,-0.21995737044125585,1,-0.15578085556116092,4,61,1.1374
HH_001534,2019,ET_D062,2,0,0,,0.13422614037461306,0,1.1194895773021158,4,41,1.3988
HH_001535,2019,ET_D001,1,1,1,2,,0,-0.6257141775039216,5,44,0.6856
HH_001536,2011,ET_D065,2,0,0,,0.0812292103833473,1,1.0742157995944621,1,53,0.892
HH_001537,2011,ET_D004,4,1,0,-1,1.1818693238247033,1,,6,53,1.7234
HH_001538,2016,ET_D010,3,1,1,0,0.9952965789453722,,1.0731685392299113,4,55,0.9009
HH_001539,2016,ET_D071,3,0,0,,0.594277171926215,0,-0.1439431721412709,8,43,1.2776
HH_001540,2019,ET_D128,10,0,0,,0.47290748809953986,0,0.12615198011957285,8,31,0.8112
HH_001541,2019,ET_D135,11,0,0,,0.14704196985301146,0,-0.760780857215992,5,53,0.9021
HH_001542,2019,ET_D113,7,0,0,,,0,2.5942556713360165,1,51,0.4242
HH_001543,2019,ET_D090,4,0,0,,1.244620841980398,0,-0.8414521583337683,3,49,0.8154
HH_001544,2011,ET_D037,1,0,0,,0.6280152077337953,1,,6,40,1.1375
HH_001545,2000,ET_D097,5,0,0,,0.7547201480663399,0,-0.9224419716306196,7,54,1.1169
HH_001546,2011,ET_D087,4,0,0,,0.3172665170387635,1,0.8379639992486464,6,30,0.8282
HH_001547,2011,ET_D102,5,0,0,,0.6154798200266607,0,,3,46,1.0304
HH_001548,2016,ET_D063,2,0,0,,0.4749056157372061,0,-1.1291641308370626,6,42,1.5994
HH_001549,2019,ET_D052,2,0,0,,,0,-0.5722549129198417,6,38,0.7279
HH_001550,2011,ET_D012,1,1,0,-2,0.3231007180985625,0,0.6689972248132257,4,18,0.97
HH_001551,2005,ET_D056,2,0,0,,0.20939412730776052,0,-0.34120492650488937,7,67,0.9523
HH_001552,2005,ET_D001,1,1,0,-1,0.26885506556695227,1,-0.8323256108490934,2,48,1.4407
HH_001553,2011,ET_D019,1,0,0,,0.2105192722959202,0,0.43502404690428625,4,37,0.6856
HH_001554,2019,ET_D112,7,0,0,,0.7332324023342885,1,,4,46,1.3281
HH_001555,2005,ET_D002,4,1,0,-2,0.3300730669603529,0,,7,38,1.4126
HH_001556,2011,ET_D071,3,0,0,,-0.3835595582516057,0,-0.4409175355459423,4,41,0.799
HH_001557,2005,ET_D101,5,0,0,,0.22558449859423602,0,-0.4115699953986196,5,32,0.6822
HH_001558,2011,ET_D017,7,1,0,-2,0.28179134382670334,,,5,40,1.2637
HH_001559,2005,ET_D120,8,0,0,,0.8899665319061806,0,,2,37,0.7255
HH_001560,2011,ET_D094,4,0,0,,0.4873818253662754,0,2.106364584480759,8,29,1.7173
HH_001561,2019,ET_D133,11,0,0,,0.5459618999626354,1,-1.964420995800331,5,34,0.7674
HH_001562,2019,ET_D020,1,0,0,,0.9451614958411867,0,-0.9915498101172314,3,37,0.9431
HH_001563,2000,ET_D002,4,1,0,-3,0.5508773621327395,0,0.8505220098986949,4,54,1.0742
HH_001564,2019,ET_D079,3,0,0,,0.9887346432923474,0,-0.20171189691732422,9,24,1.0132
HH_001565,2019,ET_D092,4,0,0,,-0.5151729801227718,1,0.3597278882746044,5,69,1.1498
HH_001566,2005,ET_D042,1,0,0,,1.4351089261093448,1,,4,35,0.6412
HH_001567,2016,ET_D121,8,0,0,,,0,-0.5183865303828699,4,56,0.7679
HH_001568,2016,ET_D012,1,1,0,-1,-0.9448863691821139,,,8,27,0.8422
HH_001569,2019,ET_D048,2,0,0,,0.3103479931040921,0,0.7655048193963297,4,30,1.284
HH_001570,2005,ET_D028,1,0,0,,0.20332358942974776,0,-0.021812387325498866,4,48,0.7774
HH_001571,2019,ET_D033,1,0,0,,0.905050155619614,0,1.1517650744995565,3,41,0.713
HH_001572,2019,ET_D003,2,1,1,1,0.06267823853493537,1,-0.25526394075668557,4,39,0.9589
HH_001573,2000,ET_D050,2,0,0,,0.21474448191805287,0,0.010082299745231837,6,49,1.6245
HH_001574,2019,ET_D102,5,0,0,,0.3762231355247248,0,-0.08745379209134027,5,21,1.3436
HH_001575,2016,ET_D050,2,0,0,,0.16229908324074113,0,-0.6505739686840785,8,46,0.5179
HH_001576,2019,ET_D028,1,0,0,,0.7425679490732766,1,-0.476863104953538,9,46,0.9411
HH_001577,2005,ET_D010,3,1,0,-2,,1,1.2036376575993921,6,48,0.8681
HH_001578,2016,ET_D094,4,0,0,,0.6521044109543277,0,-1.956014544397246,7,40,0.6323
HH_001579,2016,ET_D064,2,0,0,,0.014697934087693654,0,-0.20741880159306575,5,42,0.7557
HH_001580,2016,ET_D031,1,0,0,,0.3366398072514159,1,1.4853805493215197,3,56,1.3514
HH_001581,2000,ET_D005,3,1,0,-3,,0,,2,48,0.8369
HH_001582,2011,ET_D052,2,0,0,,-0.14318267291556064,0,1.1646622967274034,7,46,1.0853
HH_001583,2019,ET_D046,2,0,0,,-0.08973249428422142,0,0.9288470887905302,6,36,0.9135
HH_001584,2005,ET_D024,1,0,0,,0.1390563388562379,0,-0.7294197842342182,4,29,1.2813
HH_001585,2016,ET_D076,3,0,0,,0.641619049863558,1,0.9674048469458508,5,63,0.5975
HH_001586,2000,ET_D053,2,0,0,,0.4707398288711825,0,,4,37,0.7984
HH_001587,2011,ET_D017,7,1,0,-2,-0.06919647089580405,0,,6,35,0.5052
HH_001588,2011,ET_D043,1,0,0,,0.41002593951183475,0,-2.1221916319183243,8,50,1.7804
HH_001589,2016,ET_D038,1,0,0,,0.21291717371121824,0,,6,47,0.9382
HH_001590,2016,ET_D007,1,1,1,0,0.1845195981846104,1,0.46641170484414646,6,47,0.5053
HH_001591,2016,ET_D030,1,0,0,,0.6284361312575839,0,-0.12643773179131962,6,41,1.0635
HH_001592,2019,ET_D016,2,1,1,0,0.5865406826354634,0,-1.0828270158880873,5,28,1.0483
HH_001593,2005,ET_D060,2,0,0,,-0.5895183425329379,0,-0.2961201856711392,5,71,1.9406
HH_001594,2000,ET_D017,7,1,0,-4,0.3959744633593069,,0.8714287361134672,3,61,1.114
